DATE,FXRUSD,FXRTWI,FXREUR,FXRJY,FXRUKPS,FXRSF,FXRNZD,FXRCD,FXRHKD,FXRSD,FXRMR,FXRNTD,FXRSKW,FXRIR,FXRCR,FXRSDR,FXRDEM,FXRFRF,FXRESP,FXRITL,FXRNLG,FXRBEF,FXRATS,FXRFIM,FXRPTE,FXRIEP,FXRGRD
21-Aug-1990,0.8137,61.6,,119.37,0.4263,1.0572,1.3110,0.9296,6.3257,1.4577,2.1935,22.18,583.10,1510,3.8424,0.5877,1.1918,4.2841,,942.67,1.4362,26.21,,,,,
22-Aug-1990,0.8184,61.9,,120.17,0.4269,1.0547,1.3094,0.9312,6.3663,1.4633,2.2093,22.33,586.14,1520,3.8646,0.5935,1.1920,4.3036,,948.85,1.4416,26.36,,,,,
23-Aug-1990,0.8240,62.2,,120.39,0.4260,1.0498,1.3104,0.9346,6.4115,1.4689,2.2223,22.50,589.57,1529,3.8910,0.5948,1.1925,4.3124,,955.43,1.4449,26.44,,,,,
24-Aug-1990,0.8450,63.5,,123.29,0.4325,1.0622,1.3303,0.9532,6.5720,1.5009,2.2773,23.05,604.77,1568,3.9902,0.6063,1.1682,4.3894,,974.71,1.4731,26.85,,,,,
27-Aug-1990,0.8290,62.3,,120.13,0.4247,1.0474,1.3213,0.9424,6.4438,1.4694,2.2342,22.63,593.48,1539,3.9146,0.5970,1.1697,4.3075,,952.52,1.4458,26.35,,,,,
28-Aug-1990,0.8347,62.4,,119.40,0.4282,1.0628,1.3147,0.9528,6.4880,1.4757,2.2437,22.78,596.98,1549,3.9415,0.5993,1.1804,4.3338,,956.36,1.4545,26.51,,,,,
29-Aug-1990,0.8308,62.3,,119.64,0.4262,1.0662,1.3179,0.9484,6.4568,1.4659,2.2349,22.67,593.86,1542,3.9231,0.5951,1.1623,4.3301,,954.05,1.4554,26.59,,,,,
30-Aug-1990,0.8263,62.1,,119.14,0.4273,1.0691,1.3284,0.9465,6.4187,1.4584,2.2213,22.56,590.31,1534,3.9019,0.5935,1.1615,4.3323,,957.17,1.4566,26.48,,,,,
31-Aug-1990,0.8162,61.4,,117.83,0.4265,1.0529,1.3182,0.9378,6.3431,1.4412,2.1935,22.28,583.09,1516,3.8542,0.5898,1.1655,4.2748,,944.34,1.4361,26.18,,,,,
03-Sep-1990,0.8120,61.3,,116.68,0.4333,1.0692,1.3190,0.9403,6.3042,1.4346,2.1821,22.17,579.20,1509,3.8343,0.5859,1.1559,4.3060,,952.48,1.4484,26.25,,,,,
04-Sep-1990,0.8146,61.5,,117.34,0.4342,1.0771,1.3183,0.9414,6.3286,1.4386,2.1914,22.24,581.14,1514,3.8466,,1.1493,4.3284,,961.02,1.4549,26.54,,,,,
05-Sep-1990,0.8265,62.0,,117.57,0.4358,1.0773,1.3254,0.9552,6.4190,1.4493,2.2220,22.56,590.20,1536,3.9028,0.5994,1.1415,4.3441,,967.01,1.4608,26.79,,,,,
06-Sep-1990,0.8245,61.7,,116.99,0.4306,1.0628,1.3194,0.9501,6.4043,1.4462,2.2157,22.51,589.52,1531,3.8934,0.5942,1.1352,4.2961,,957.24,1.4453,26.37,,,,,
07-Sep-1990,0.8221,61.4,,115.20,0.4332,1.0691,1.3181,0.9559,6.3840,1.4502,2.2098,22.45,588.46,1527,3.8820,0.5895,1.1430,4.2840,,953.64,1.4402,26.27,,,,,
10-Sep-1990,0.8150,61.0,,113.76,0.4332,1.0659,1.3137,0.9484,6.3297,1.4393,2.1911,22.26,583.78,1515,3.8485,0.5857,1.1232,4.2971,,956.92,1.4454,26.32,,,,,
11-Sep-1990,0.8163,61.3,,114.20,0.4403,1.0786,1.3177,0.9521,6.3431,1.4447,2.1995,22.29,584.72,1518,3.8547,0.5885,1.1297,4.3321,,963.72,1.4571,26.55,,,,,
12-Sep-1990,0.8212,61.4,,113.57,0.4411,1.0823,1.3194,0.9531,6.3811,1.4517,2.2078,22.43,587.40,1527,3.8778,0.5969,1.1306,4.3540,,968.19,1.4634,26.82,,,,,
13-Sep-1990,0.8200,61.3,,113.04,0.4405,1.0881,1.3186,0.9554,6.3718,1.4598,2.2124,22.39,586.71,1526,3.8721,0.5920,1.1329,4.3587,,970.47,1.4662,26.76,,,,,
14-Sep-1990,0.8265,61.4,,112.81,0.4372,1.0767,1.3179,0.9607,6.4193,1.4637,2.2272,22.56,591.77,1537,3.9028,0.5977,1.1339,4.3366,,964.53,1.4588,26.61,,,,,
17-Sep-1990,0.8301,61.6,,113.74,0.4351,1.0688,1.3324,0.9651,6.4449,1.4651,2.2383,22.66,594.77,1544,3.9198,0.5956,1.1392,4.3319,,965.31,1.4593,26.59,,,,,
18-Sep-1990,0.8300,61.7,,114.50,0.4351,1.0661,1.3261,0.9613,6.4400,1.4644,2.2388,22.65,594.70,1544,3.9193,0.5925,1.1438,4.3276,,966.54,1.4558,26.53,,,,,
19-Sep-1990,0.8291,61.7,,114.75,0.4333,1.0697,1.3263,0.9605,6.4338,1.4629,2.2373,22.63,593.30,1543,3.9151,0.5916,1.1407,4.3034,,962.69,1.4489,26.46,,,,,
20-Sep-1990,0.8265,61.5,,113.10,0.4410,1.0856,1.3297,0.9550,6.4128,1.4593,2.2320,22.56,591.03,1539,3.9028,0.5898,1.1488,4.3602,,971.34,1.4675,26.72,,,,,
21-Sep-1990,0.8300,61.9,,113.92,0.4437,1.0929,1.3344,0.9572,6.4419,1.4660,2.2335,22.65,593.62,1545,3.9193,0.5954,1.1639,4.3799,,975.36,1.4745,26.87,,,,,
24-Sep-1990,0.8295,61.8,,113.02,0.4491,1.0937,1.3414,0.9566,6.4396,1.4660,2.2392,22.64,593.26,1545,3.9170,0.5982,1.1572,4.3752,,973.42,1.4724,26.89,,,,,
25-Sep-1990,0.8329,61.8,,113.84,0.4416,1.0778,1.3401,0.9563,6.4646,1.4701,2.2497,22.74,594.94,1552,3.9330,0.5958,1.1711,4.3386,,969.08,1.4605,26.63,,,,,
26-Sep-1990,0.8327,62.0,,114.29,0.4443,1.0846,1.3463,0.9591,6.4619,1.4693,2.2491,22.73,594.46,1551,3.9321,0.5953,1.1654,4.3688,,975.82,1.4710,26.89,,,,,
27-Sep-1990,0.8313,61.0,,114.47,0.4446,1.0843,1.3495,0.9626,6.4502,1.4668,2.2447,22.69,593.13,1549,3.9255,0.5975,1.1512,4.3585,,974.03,1.4684,26.82,,,,,
28-Sep-1990,0.8265,61.6,,114.05,0.4412,1.0721,1.3417,0.9563,6.4153,1.4568,2.2318,22.56,589.29,1541,3.9028,0.5939,1.1453,4.3267,,969.07,1.4575,26.63,,,,,
01-Oct-1990,0.8302,61.7,,113.82,0.4383,1.0639,1.3373,0.9577,6.4432,1.4616,2.2415,22.65,591.85,1547,3.9203,0.5962,1.1361,4.3121,,964.07,1.4516,26.49,,,,,
02-Oct-1990,0.8297,61.7,,113.50,0.4407,1.0770,1.3415,0.9584,6.4393,1.4600,2.2390,22.64,591.49,1546,3.9179,0.5926,1.1282,4.3314,,968.67,1.4584,26.67,,,,,
03-Oct-1990,0.8298,61.6,,113.31,0.4387,1.0684,1.3419,0.9572,6.4397,1.4574,2.2386,22.65,591.56,1546,3.9184,0.5937,1.1309,4.3050,,962.26,1.4487,26.49,,,,,
04-Oct-1990,0.8307,61.5,,112.83,0.4368,1.0662,1.3499,0.9565,6.4457,1.4570,2.2412,22.66,592.21,1548,3.9226,0.5927,1.1285,4.2881,,958.21,1.4417,26.52,,,,,
05-Oct-1990,0.8335,61.4,,111.41,0.4375,1.0735,1.3504,0.9577,6.4663,1.4578,2.2492,22.74,594.20,1553,3.9359,0.5913,1.1271,4.3034,,959.05,1.4478,26.30,,,,,
08-Oct-1990,0.8371,61.2,,109.14,0.4246,1.0803,1.3493,0.9653,6.4900,1.4578,2.2598,22.84,597.52,1559,3.9529,0.5912,1.1326,4.3249,,967.48,1.4557,26.58,,,,,
09-Oct-1990,0.8375,61.0,,108.71,0.4243,1.0660,1.3480,0.9645,6.4946,1.4480,2.2592,22.85,597.81,1560,3.9548,,1.1411,4.2620,,954.96,1.4351,26.20,,,,,
10-Oct-1990,0.8305,60.6,,108.52,0.4229,1.0597,1.3384,0.9549,6.4397,1.4401,2.2408,22.66,592.81,1547,3.9217,0.5813,1.1353,4.2322,,946.98,1.4256,26.00,,,,,
11-Oct-1990,0.8220,59.9,,106.64,0.4169,1.0538,1.3322,0.9450,6.3742,1.4225,2.2176,22.44,587.52,1531,3.8816,0.5756,1.1379,4.2041,,941.09,1.4158,25.86,,,,,
12-Oct-1990,0.8180,59.5,,105.77,0.4142,1.0432,1.3236,0.9388,6.3440,1.4119,2.2061,22.32,584.67,1524,3.8627,0.5733,1.1646,4.1575,,929.45,1.3986,25.55,,,,,
15-Oct-1990,0.7947,57.8,,101.71,0.4069,1.0204,1.3024,0.9110,6.1665,1.3694,2.1439,21.69,568.37,1481,3.7527,0.5539,1.1835,4.0569,,907.15,1.3653,24.99,,,,,
16-Oct-1990,0.7835,57.0,,100.31,0.4036,1.0119,1.2968,0.9063,6.0835,1.3500,2.1136,21.39,560.99,1461,3.6998,0.5468,1.1842,4.0029,,894.37,1.3461,24.61,,,,,
17-Oct-1990,0.7860,56.9,,99.10,0.4003,1.0041,1.2977,0.9107,6.1071,1.3511,2.1202,21.46,562.46,1466,3.7116,0.5497,1.1770,3.9854,,891.52,1.3406,24.50,,,,,
18-Oct-1990,0.7825,56.4,,97.29,0.3982,0.9897,1.2940,0.9168,6.0835,1.3346,2.1092,21.36,559.33,1459,3.6950,0.5406,1.1602,3.9497,,882.43,1.3283,24.27,,,,,
19-Oct-1990,0.7751,55.9,,97.04,0.3944,0.9774,1.2850,0.9061,6.0276,1.3226,2.0884,21.14,554.58,1446,3.6601,0.5361,1.1547,3.8895,,871.21,1.3088,23.90,,,,,
22-Oct-1990,0.7767,56.2,,98.01,0.3985,0.9889,1.2789,0.9103,6.0447,1.3258,2.0948,21.20,556.12,1450,3.6677,0.5386,1.1514,3.9208,,876.51,1.3196,24.09,,,,,
23-Oct-1990,0.7778,56.5,,98.95,0.3994,0.9997,1.2841,0.9137,6.0571,1.3298,2.1010,21.23,556.90,1453,3.6728,0.5389,1.1632,3.9555,,884.05,1.3316,24.32,,,,,
24-Oct-1990,0.7795,56.7,,99.84,0.4001,0.9971,1.2863,0.9133,6.0684,1.3322,2.1059,21.28,558.82,1458,3.6809,0.5435,1.1789,3.9579,,884.73,1.3326,24.37,,,,,
25-Oct-1990,0.7779,56.4,,98.82,0.3970,0.9872,1.2814,0.9074,6.0558,1.3283,2.0996,21.24,557.37,1454,3.6733,0.5429,1.1952,3.9226,,877.51,1.3209,24.12,,,,,
26-Oct-1990,0.7822,57.0,,100.65,0.4015,1.0063,1.2863,0.9124,6.0894,1.3454,2.1178,21.33,559.82,1463,3.6936,0.5428,1.1936,3.9837,,890.53,1.3407,24.48,,,,,
29-Oct-1990,0.7839,56.8,,100.01,0.4009,1.0003,1.2752,0.9125,6.1029,1.3405,2.1169,21.38,560.33,1467,3.7017,0.5459,1.1821,3.9583,,885.42,1.3326,24.32,,,,,
30-Oct-1990,0.7845,57.1,,101.51,0.4021,1.0122,1.2725,0.9132,6.1106,1.3411,2.1182,21.39,560.13,1468,3.7045,0.5451,1.1829,3.9896,,893.15,1.3437,24.52,,,,,
31-Oct-1990,0.7847,57.2,,101.60,0.4021,1.0091,1.2729,0.9154,6.1132,1.3387,2.1191,21.40,560.12,1469,3.7054,0.5480,1.2004,3.9875,,892.60,1.3434,24.51,,,,,
01-Nov-1990,0.7835,57.3,,102.30,0.4051,1.0113,1.2805,0.9160,6.1104,1.3404,2.1166,21.36,559.11,1467,3.6998,0.5476,1.2009,3.9939,,893.72,1.3449,24.56,,,,,
02-Nov-1990,0.7780,56.6,,100.57,0.3999,0.9888,1.2849,0.9064,6.0670,1.3269,2.1006,21.22,555.41,1457,3.6738,0.5457,1.2139,3.9165,,876.81,1.3172,24.05,,,,,
05-Nov-1990,0.7830,56.6,,99.40,0.4002,0.9862,1.2734,0.9114,6.1054,1.3323,2.1143,21.34,559.53,1466,3.6974,0.5441,1.1854,3.9271,,879.90,1.3194,24.08,,,,,
06-Nov-1990,0.7925,57.2,,100.51,0.4015,0.9938,1.2878,0.9173,6.1798,1.3481,2.1392,21.60,566.95,1484,3.7423,0.5476,1.1854,3.9597,,886.61,1.3311,24.30,,,,,
07-Nov-1990,0.7823,56.5,,99.84,0.3969,0.9763,1.2698,0.9097,6.0992,1.3305,2.1114,21.33,559.74,1464,3.6941,0.5405,1.1796,3.8951,,872.07,1.3096,23.91,,,,,
08-Nov-1990,0.7803,56.6,,100.92,0.3965,0.9734,1.2742,0.9116,6.0844,1.3331,2.1080,21.28,558.30,1462,3.6847,0.5385,1.1653,3.8956,,872.22,1.3097,23.91,,,,,
09-Nov-1990,0.7805,56.9,,101.89,0.3984,0.9790,1.2787,0.9118,6.0867,1.3345,2.1089,21.28,558.02,1462,3.6856,0.5420,1.1703,3.9126,,876.11,1.3144,24.01,,,,,
12-Nov-1990,0.7792,56.5,,100.53,0.3959,0.9710,1.2713,0.9075,6.0781,1.3301,2.1044,21.25,557.21,1460,3.6795,0.5403,1.1618,3.8816,,870.17,1.3040,23.81,,,,,
13-Nov-1990,0.7797,56.5,,100.35,0.3961,0.9717,1.2732,0.9087,6.0853,1.3339,2.1049,21.25,557.56,1461,3.6818,0.5381,1.1611,3.8622,,865.08,1.2966,23.72,,,,,
14-Nov-1990,0.7720,56.0,,99.88,0.3946,0.9675,1.2643,0.9004,6.0127,1.3213,2.0845,21.04,551.25,1448,3.6455,0.5332,1.1651,3.8422,,859.24,1.2877,23.57,,,,,
15-Nov-1990,0.7712,55.9,,99.65,0.3937,0.9621,1.2641,0.8959,6.0084,1.3194,2.0786,21.00,550.64,1446,3.6417,0.5331,1.1710,3.8290,,856.22,1.2810,23.44,,,,,
16-Nov-1990,0.7715,56.0,,100.10,0.3945,0.9675,1.2631,0.8978,6.0138,1.3189,2.0800,21.02,550.62,1447,3.6431,0.5327,1.1675,3.8548,,860.03,1.2866,23.52,,,,,
19-Nov-1990,0.7639,55.5,,98.54,0.3883,0.9507,1.2531,0.8886,5.9531,1.3049,2.0568,20.82,545.58,1432,3.9892,,1.1578,3.7920,,847.17,1.2662,23.18,,,,,
20-Nov-1990,0.7660,55.7,,98.80,0.3885,0.9543,1.2543,0.8906,5.9687,1.3102,2.0623,20.86,547.08,1437,4.0001,0.5270,1.1480,3.8101,,850.45,1.2746,23.33,,,,,
21-Nov-1990,0.7670,55.6,,97.83,0.3904,0.9539,1.2514,0.8876,5.9730,1.3104,2.0605,20.85,547.94,1440,4.0054,0.5291,1.1442,3.8158,,849.84,1.2761,23.36,,,,,
22-Nov-1990,0.7668,55.5,,97.38,0.3895,0.9573,1.2501,0.8888,5.9698,1.3111,2.0585,20.85,547.80,1440,4.0043,0.5279,1.1309,3.8213,,851.15,1.2789,23.40,,,,,
23-Nov-1990,0.7665,55.5,,97.50,0.3889,0.9574,1.2492,0.8893,5.9710,1.3096,2.0561,20.86,547.74,1440,4.0027,,1.1368,3.8252,,851.30,1.2787,23.42,,,,,
26-Nov-1990,0.7670,55.6,,97.93,0.3899,0.9653,1.2518,0.8902,5.9793,1.3104,2.0579,20.89,547.64,1441,4.0054,,1.1351,3.8381,,854.05,1.2845,23.51,,,,,
27-Nov-1990,0.7699,55.9,,99.04,0.3899,0.9710,1.2595,0.8946,5.9978,1.3144,2.0651,20.96,549.17,1448,4.0205,0.5335,1.1371,3.8560,,859.25,1.2906,23.64,,,,,
28-Nov-1990,0.7705,55.9,,99.12,0.3889,0.9714,1.2606,0.8986,6.0045,1.3146,2.0683,20.97,549.29,1449,4.0236,0.5335,1.1299,3.8486,,855.06,1.2863,23.54,,,,,
29-Nov-1990,0.7724,56.4,,100.82,0.3924,0.9796,1.2650,0.8998,6.0212,1.3193,2.0781,21.06,550.57,1454,4.0336,0.5331,1.1466,3.8759,,863.54,1.2957,23.70,,,,,
30-Nov-1990,0.7745,56.9,,102.68,0.3983,0.9894,1.2678,0.9021,6.0392,1.3314,2.0939,21.13,552.30,1459,4.0445,0.5378,1.1523,3.9294,,873.25,1.3132,24.06,,,,,
03-Dec-1990,0.7733,56.8,,102.83,0.3973,0.9871,1.2642,0.9007,6.0341,1.3285,2.0833,21.08,551.36,1458,4.0382,0.5420,1.1533,3.9067,,868.80,1.3042,23.88,,,,,
04-Dec-1990,0.7760,57.3,,104.12,0.4044,1.0010,1.2721,0.9046,6.0573,1.3353,2.0944,21.15,553.29,1464,4.0523,0.5447,1.1639,3.9541,,879.60,1.3200,24.17,,,,,
05-Dec-1990,0.7760,57.1,,103.66,0.4020,0.9934,1.2713,0.9030,6.0540,1.3342,2.0948,21.13,553.44,1464,4.0523,0.5448,1.1699,3.9374,,875.10,1.3142,24.10,,,,,
06-Dec-1990,0.7695,56.7,,103.00,0.3991,0.9837,1.2681,0.8945,6.0059,1.3234,2.0788,20.94,549.42,1452,4.0184,0.5387,1.1730,3.8975,,866.07,1.2978,23.84,,,,,
07-Dec-1990,0.7697,56.5,,101.75,0.3971,0.9791,1.2782,0.8946,6.0079,1.3212,2.0759,20.93,549.80,1452,4.0195,0.5388,1.1760,3.8866,,863.60,1.2931,23.73,,,,,
10-Dec-1990,0.7726,56.4,,100.99,0.3960,0.9685,1.2773,0.8944,6.0284,1.3231,2.0828,20.94,552.33,1458,4.0346,0.5377,1.1726,3.8568,,856.04,1.2812,23.53,,,,,
11-Dec-1990,0.7681,56.2,,101.22,0.3945,0.9667,1.2740,0.8889,5.9919,1.3146,2.0685,20.84,549.58,1451,4.0111,0.5321,1.1853,3.8347,,852.11,1.2727,23.40,,,,,
12-Dec-1990,0.7665,56.1,,101.05,0.3947,0.9679,1.2749,0.8889,5.9810,1.3122,2.0661,20.80,548.43,1448,4.0027,0.5320,1.1892,3.8367,,851.96,1.2751,23.46,,,,,
13-Dec-1990,0.7638,55.9,,100.23,0.3920,0.9634,1.2728,0.8865,5.9595,1.3078,2.0574,20.71,546.65,1443,3.9886,0.5302,1.1964,3.8312,,850.49,1.2726,23.37,,,,,
14-Dec-1990,0.7633,55.9,,100.77,0.3920,0.9640,1.2766,0.8864,5.9572,1.3055,2.0555,20.69,546.75,1443,3.9860,0.5301,1.1926,3.8283,,849.27,1.2714,23.35,,,,,
17-Dec-1990,0.7645,56.2,,101.63,0.3944,0.9717,1.2873,0.8859,5.9659,1.3115,2.0625,20.73,548.15,1446,3.9923,0.5322,1.2035,3.8527,,855.38,1.2782,23.49,,,,,
18-Dec-1990,0.7684,56.5,,102.16,0.3975,0.9772,1.3026,0.8903,5.9958,1.3220,2.0757,20.83,551.25,1454,4.0127,0.5368,1.2073,3.8820,,861.38,1.2865,23.61,,,,,
19-Dec-1990,0.7697,56.6,,102.62,0.3963,0.9729,1.2976,0.8900,6.0044,1.3247,2.0787,20.87,552.18,1456,4.0195,0.5377,1.1810,3.8708,,857.83,1.2804,23.48,,,,,
20-Dec-1990,0.7699,56.8,,103.57,0.3983,0.9760,1.3041,0.8919,6.0064,1.3335,2.0799,20.87,552.40,1458,4.0205,0.5373,1.1873,3.8815,,860.36,1.2842,23.54,,,,,
21-Dec-1990,0.7705,57.2,,104.56,0.4052,0.9986,1.3131,0.8935,6.0126,1.3430,2.0851,20.90,552.37,1460,4.0236,0.5399,1.1872,3.9577,,876.29,1.3141,24.04,,,,,
24-Dec-1990,0.7725,57.5,,104.71,0.4100,1.0131,1.3153,0.8959,6.0294,1.3484,2.0929,20.97,553.42,1465,4.0341,0.5458,1.1888,4.0247,,891.85,1.3357,24.44,,,,,
27-Dec-1990,0.7700,57.5,,105.22,0.4101,1.0096,1.3131,0.8937,6.0109,1.3556,2.1007,20.88,552.55,1462,4.0210,0.5475,1.2046,4.0159,,890.89,1.3360,24.41,,,,,
28-Dec-1990,0.7708,57.4,,104.93,0.4078,1.0013,1.3136,0.8953,6.0138,1.3427,2.1016,20.90,553.13,1465,4.0252,0.5490,1.2065,3.9908,,884.88,1.3304,24.24,,,,,
31-Dec-1990,0.7733,57.3,,104.34,0.4031,0.9902,1.3134,0.8971,6.0317,1.3452,2.0879,20.96,553.99,1470,4.0382,0.5472,1.2220,3.9469,,873.06,1.3080,23.89,,,,,
01-Jan-1991,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-Jan-1991,0.7725,57.2,,104.93,0.4005,0.9848,1.3113,0.8959,6.0228,1.3511,2.0919,20.94,553.42,1469,4.0341,0.5430,1.2357,3.9301,,870.51,1.3023,23.84,,,,,
03-Jan-1991,0.7744,57.0,,103.46,0.3977,0.9756,1.3072,0.8953,6.0372,1.3482,2.0967,20.99,555.01,1472,4.0440,0.5431,1.2590,3.9204,,867.13,1.2987,23.83,,,,,
04-Jan-1991,0.7782,57.3,,103.89,0.4002,0.9844,1.3096,0.8970,6.0672,1.3576,2.1072,21.10,557.19,1479,4.0638,0.5442,1.2723,3.9501,,874.60,1.3117,23.96,,,,,
07-Jan-1991,0.7780,57.8,,105.67,0.4054,0.9966,1.3168,0.8980,6.0661,1.3655,2.1155,21.11,557.59,1481,4.0628,0.5443,1.2613,3.9981,,885.36,1.3288,24.29,,,,,
08-Jan-1991,0.7779,58.0,,106.11,0.4090,1.0060,1.3147,0.8975,6.0688,1.3689,2.1202,21.13,557.83,1482,4.0623,0.5525,1.2754,4.0544,,897.99,1.3485,24.64,,,,,
09-Jan-1991,0.7742,57.8,,105.96,0.4085,1.0031,1.3080,0.8929,6.0395,1.3626,2.1102,21.04,555.10,1475,4.0429,0.5501,1.2990,4.0510,,896.52,1.3456,24.60,,,,,
10-Jan-1991,0.7737,57.6,,105.16,0.4060,0.9934,1.3067,0.8915,6.0360,1.3604,2.1095,21.03,555.13,1475,4.0403,0.5475,1.3007,4.0101,,888.79,1.3323,24.36,,,,,
11-Jan-1991,0.7733,57.4,,104.16,0.4051,0.9924,1.2981,0.8929,6.0314,1.3596,2.1072,21.04,555.00,1474,4.0382,0.5474,1.3314,4.0146,,888.82,1.3336,24.41,,,,,
14-Jan-1991,0.7732,57.7,,104.79,0.4095,0.9982,1.3006,0.8913,6.0306,1.3637,2.1097,21.15,555.00,1474,4.0377,0.5476,1.2905,4.0701,,901.55,1.3535,24.70,,,,,
15-Jan-1991,0.7770,57.9,,105.27,0.4092,0.9983,1.3112,0.8932,6.0618,1.3706,2.1177,21.29,558.12,1482,4.0576,0.5528,1.3012,4.0746,,901.32,1.3535,24.66,,,,,
16-Jan-1991,0.7847,58.6,,107.19,0.4122,1.0117,1.3162,0.9016,6.1206,1.3862,2.1414,21.47,563.81,1497,4.0978,0.5575,1.3154,4.1267,,913.19,1.3693,25.04,,,,,
17-Jan-1991,0.7802,57.7,,104.35,0.4053,0.9924,1.3139,0.9008,6.0856,1.3654,2.1253,21.28,560.57,1489,4.0743,0.5550,1.3105,4.0356,,891.77,1.3365,24.42,,,,,
18-Jan-1991,0.7827,57.9,,104.57,0.4061,0.9956,1.3145,0.9050,6.1027,1.3658,2.1339,21.32,562.45,1494,4.0873,0.5517,1.3300,4.0235,,890.52,1.3358,24.40,,,,,
21-Jan-1991,0.7814,57.6,,103.79,0.4032,0.9873,1.3124,0.9046,6.0926,1.3596,2.1250,21.29,561.75,1492,4.0805,0.5500,1.3304,4.0078,,887.28,1.3292,24.28,,,,,
22-Jan-1991,0.7805,57.3,,102.74,0.3994,0.9772,1.3076,0.9052,6.0832,1.3535,2.1201,21.25,561.18,1490,4.0758,,1.3143,3.9606,,874.94,1.3136,23.99,,,,,
23-Jan-1991,0.7836,57.6,,103.92,0.4032,0.9858,1.3114,0.9065,6.1070,1.3588,2.1279,21.31,563.41,1497,4.0920,0.5455,1.3198,3.9807,,879.59,1.3192,24.12,,,,,
24-Jan-1991,0.7836,57.4,,103.20,0.4004,0.9807,1.3095,0.9062,6.1078,1.3570,2.1200,21.26,563.80,1497,4.0920,0.5480,1.3105,3.9521,,873.32,1.3106,23.95,,,,,
25-Jan-1991,0.7798,57.3,,103.27,0.3991,0.9814,1.3053,0.9039,6.0789,1.3469,2.1078,21.15,560.52,1490,4.0722,0.5430,1.3134,3.9466,,872.21,1.3089,23.92,,,,,
29-Jan-1991,0.7835,57.4,,102.97,0.3986,0.9882,1.3084,0.9103,6.1074,1.3523,2.1130,21.24,563.18,1498,4.0915,0.5461,1.2974,3.9586,,874.78,1.3137,24.01,,,,,
30-Jan-1991,0.7852,57.6,,103.32,0.3999,0.9912,1.3056,0.9099,6.1171,1.3553,2.1185,21.29,564.72,1502,4.1004,0.5458,1.3001,3.9763,,878.64,1.3203,24.11,,,,,
31-Jan-1991,0.7849,57.5,,102.94,0.4002,0.9909,1.3080,0.9110,6.1148,1.3588,2.1181,21.27,564.34,1501,4.0988,0.5475,1.3213,3.9634,,875.40,1.3158,24.02,,,,,
01-Feb-1991,0.7820,57.3,,102.86,0.3984,0.9861,1.3042,0.9087,6.0953,1.3522,2.1091,21.19,562.02,1494,4.0837,0.5451,1.3437,3.9389,,871.34,1.3052,23.83,,,,,
04-Feb-1991,0.7819,57.1,,102.69,0.3960,0.9799,1.3023,0.9063,6.0969,1.3464,2.1076,21.19,562.50,1494,4.0832,0.5437,1.3601,3.9075,,863.61,1.2939,23.63,,,,,
05-Feb-1991,0.7818,56.9,,101.81,0.3943,0.9778,1.2989,0.9060,6.0961,1.3392,2.1054,21.19,562.43,1494,4.0826,0.5409,1.3492,3.8965,,860.37,1.2900,23.56,,,,,
06-Feb-1991,0.7763,56.4,,100.21,0.3895,0.9642,1.2915,0.8997,6.0540,1.3267,2.0891,21.04,559.01,1483,4.0539,0.5362,1.3569,3.8524,,850.05,1.2752,23.30,,,,,
07-Feb-1991,0.7824,56.7,,100.66,0.3917,0.9677,1.3010,0.9055,6.0953,1.3381,2.1048,21.20,563.72,1494,4.0858,0.5383,1.3846,3.8717,,854.19,1.2808,23.40,,,,,
08-Feb-1991,0.7784,56.5,,100.02,0.3917,0.9711,1.2947,0.9024,6.0693,1.3353,2.0962,21.09,561.30,1488,4.0649,0.5353,1.3707,3.8624,,852.84,1.2789,23.35,,,,,
11-Feb-1991,0.7803,56.5,,99.68,0.3926,0.9699,1.2987,0.9031,6.0836,1.3355,2.0990,21.19,563.38,1491,4.0748,0.5369,1.3202,3.8726,,855.83,1.2813,23.41,,,,,
12-Feb-1991,0.7810,56.5,,99.72,0.3911,0.9663,1.2933,0.9013,6.0875,1.3346,2.0996,21.18,563.88,1492,4.0785,0.5363,1.3293,3.8531,,851.49,1.2730,23.26,,,,,
13-Feb-1991,0.7884,57.2,,101.48,0.3959,0.9825,1.3020,0.9097,6.1436,1.3501,2.1212,21.38,568.83,1507,4.1171,0.5418,1.3385,3.9085,,862.90,1.2922,23.60,,,,,
14-Feb-1991,0.7869,57.2,,102.12,0.3968,0.9855,1.2963,0.9079,6.1311,1.3433,2.1163,21.34,567.75,1505,4.1093,0.5419,1.3537,3.9247,,865.59,1.2985,23.67,,,,,
15-Feb-1991,0.7874,57.3,,102.05,0.3974,0.9886,1.2985,0.9076,6.1352,1.3479,2.1157,21.35,568.11,1506,4.1119,0.5435,1.3512,3.9268,,867.12,1.3009,23.76,,,,,
18-Feb-1991,0.7884,57.5,,102.49,0.4002,0.9981,1.3005,0.9089,6.1444,1.3513,2.1239,21.38,568.44,1509,4.1171,0.5458,1.3446,3.9641,,874.73,1.3113,23.95,,,,,
19-Feb-1991,0.7902,57.7,,103.08,0.4024,1.0024,1.3016,0.9113,6.1606,1.3570,2.1286,21.42,569.97,1513,4.1265,,1.3597,3.9791,,878.61,1.3181,24.10,,,,,
